month,EURUSD,USDJPY,USDCHF,GBPUSD,USDDKK,EUR3M,JPY3M,CHF3M,GBP3M,DKK3M,EUR12M,JPY12M,CHF12M,DKK12M,EUBS3,EUBS5,JYBS3,JYBS5,SFBS3,SFBS5,BPBS3,BPBS5,DKBS3,DKBS5,USSO3,EUSWEC,JYSO3S,NDDUWI,LGTRTRUU,GPR,GPRT,GPRA,TPU,VIXCLS,DTWEXBGS,vwretd,sprtrn,bond_ret,us_rf,ALL_eksp_total,ALL_afd_total,ALL_afd_dkk,ALL_afd_eur,ALL_afd_usd,ALL_afd_ovr,ALL_uafd_total,EUR_eksp_total,EUR_afd_total,EUR_afd_dkk,EUR_afd_eur,EUR_afd_usd,EUR_afd_ovr,EUR_uafd_total,USD_eksp_total,USD_afd_total,USD_afd_dkk,USD_afd_eur,USD_afd_usd,USD_afd_ovr,USD_uafd_total,USD_hedge_ratio,EUR_hedge_ratio,ALL_hedge_ratio
2018-04-30,1.2078,109.34,0.9909,1.3763,6.1684,86.43,-70.0,-80.22,61.65,-442.41,380.33,-311.0,-335.5,-1942.1,-24.25,-25.0,-44.25,-48.75,-22.5,-25.75,-6.5,-1.75,,,2.451,-0.362,0.07,5919.891,220.5443,123.2634735107422,146.39566040039062,94.30585479736328,174.2081447963801,18.267619047619046,107.94335714285714,0.004679,0.002719,-0.011207348346178,1.8191156025585,2242.13,1225.02,767.12,410.99,20.24,26.67,1017.12,1081.21,440.06,427.85,0.0,1.52,10.68,641.15,804.49,594.36,270.68,307.69,0.0,15.98,210.13,0.7388034655496029,0.4070069644194929,0.5463643945712335
2018-05-31,1.1693,108.82,0.9858,1.3298,6.3656,82.52,-67.95,-79.07,58.25,-462.02,362.97,-307.13,-336.86,-1982.8,-24.25,-23.375,-44.5,-49.75,-23.0,-24.5,-4.0,-0.625,,,2.375,-0.3594,0.06,5956.988,218.436,125.66661834716795,172.21670532226562,63.21790313720703,152.2499154167137,14.124545454545457,111.04704090909092,0.026146,0.021608,0.0086030096684278,1.8953739824642,2304.5,1204.42,770.55,384.95,21.78,27.14,1100.07,1063.19,440.77,427.89,0.0,1.73,11.15,622.42,845.56,564.62,273.68,274.95,0.0,15.99,280.94,0.6677468186763802,0.4145731242769401,0.5226383163376004
2018-06-30,1.1684,110.76,0.9906,1.3207,6.3767,81.28,-71.15,-78.4,54.0,-463.88,358.63,-315.63,-336.1,-2001.56,-14.25,-15.625,-38.25,-44.0,-14.25,-18.0,4.5,8.5,,,2.487,-0.3569,0.06,5954.146,217.139,103.96858978271484,137.0244598388672,56.64043426513672,228.6231679022127,13.67809523809524,112.84441904761906,0.005359,0.004842,0.0012492662391774,1.910604557215,2352.17,1216.86,770.99,392.38,24.58,28.91,1135.31,1088.02,440.42,425.83,0.0,3.26,11.33,647.59,859.23,578.95,277.97,283.4,0.0,17.58,280.28,0.6738009613258383,0.4047903531185088,0.5173350565647891
2018-07-31,1.1691,111.86,0.9903,1.3124,6.3739,81.38,-70.6,-79.86,52.24,-463.08,365.6,-323.75,-340.25,-2015.42,-13.75,-16.25,-37.0,-44.0,-12.25,-16.0,4.0,6.625,,,2.606,-0.3605,0.06,6140.115,216.0133,110.02842712402344,129.1023406982422,84.4084701538086,246.381805651275,13.147619047619049,113.05953333333332,0.031573,0.036022,-0.0034345285112193,2.0228429044959,2370.65,1224.29,771.16,401.93,23.46,27.74,1146.36,1084.58,436.59,422.27,0.0,3.14,11.18,647.99,878.2,588.99,281.5,290.92,0.0,16.56,289.21,0.6706786608972899,0.402542919839938,0.516436420391032
2018-08-31,1.1602,111.03,0.9689,1.296,6.4258,81.29,-71.37,-76.64,50.37,-472.16,366.35,-325.95,-336.0,-2064.5,-17.75,-19.625,-41.875,-49.0,-15.25,-21.0,1.25,4.75,,,2.553,-0.359,0.08,6216.086,215.9332,112.74168395996094,145.11407470703125,68.57559204101562,225.8288090562551,12.54695652173913,113.8316304347826,0.030226,0.030263,0.0092570434038351,2.0940078214014,2400.1,1233.88,776.39,407.33,23.52,26.63,1166.22,1106.33,442.43,428.06,0.0,3.29,11.08,663.9,893.37,590.8,281.97,293.28,0.0,15.55,302.57,0.6613161400091787,0.3999078032775031,0.5140952460314154
2018-09-30,1.1604,113.7,0.9817,1.3031,6.4258,93.17,-89.2,-89.89,60.4,-546.19,386.51,-349.5,-355.0,-2186.5,-19.25,-19.625,-40.375,-46.375,-15.5,-19.0,1.5,5.25,,,2.73,-0.354,0.08,6250.698,213.3933,75.05390930175781,88.62364196777344,51.16391754150391,150.1088575684657,12.910526315789474,114.07866315789474,0.000425,0.004294,-0.010329030516336,2.1959343733857,2420.39,1274.77,798.36,428.95,22.24,25.22,1145.62,1115.17,450.89,439.12,0.0,2.58,9.19,664.29,901.87,621.5,291.57,313.9,0.0,16.02,280.37,0.6891237096255558,0.4043240044118834,0.5266795846950285
2018-10-31,1.1312,112.94,1.0085,1.2766,6.5956,98.24,-92.1,-97.44,63.25,-602.1,391.1,-363.7,-377.08,-2328.77,-17.5,-17.625,-41.875,-48.0,-16.25,-18.5,6.5,9.125,,,2.771,-0.3568,0.07,5791.723,211.4854,92.0164794921875,115.21215057373048,61.15047454833984,155.2070331578662,19.35217391304348,114.83125909090909,-0.074045,-0.069403,-0.0002191148379007,2.3209771834283,2373.11,1263.62,782.9,415.19,23.6,41.93,1109.49,1096.79,459.52,431.39,0.0,2.68,25.45,637.27,887.61,606.49,288.57,301.44,0.0,16.49,281.12,0.6832843253230586,0.4189680795776767,0.5324742637298734
2018-11-30,1.1317,113.57,0.9979,1.2749,6.5942,92.89,-90.13,-91.75,61.7,-573.0,380.26,-359.82,-364.26,-2272.39,-13.0,-13.875,-39.625,-47.0,-12.5,-15.0,8.375,12.5,,,2.636,-0.358,0.03,5857.516,212.4117,80.40758514404297,105.16685485839844,47.40216827392578,144.8310304644581,19.38904761904762,116.169045,0.018512,0.017859,0.012166422754905,2.3488722489008,2393.29,1267.46,791.58,411.45,22.94,41.49,1125.83,1099.58,470.2,442.65,0.0,2.69,24.86,629.38,896.67,595.94,284.61,294.7,0.0,16.63,300.73,0.6646146296853916,0.4276178177122174,0.5295889758449666
2018-12-31,1.1467,109.69,0.9821,1.2754,6.5114,88.65,-82.13,-84.68,56.31,-528.98,365.4,-332.75,-344.38,-2127.95,-12.0,-12.5,-38.625,-46.375,-9.5,-14.75,11.75,16.0,,,2.312,-0.3565,0.01,5412.122,217.9141,90.607666015625,106.0626983642578,66.24092864990234,164.6457441749881,24.953157894736844,116.2118052631579,-0.08989,-0.091777,0.021655053539847,2.3537430400248,2334.62,1289.71,816.81,402.81,25.14,44.96,1044.91,1091.82,495.57,468.01,0.0,2.60,24.96,596.25,861.27,592.48,283.96,288.52,0.0,19.99,268.79,0.6879143590279472,0.4538934989283948,0.5524282324318305
2019-01-31,1.1448,108.89,0.9942,1.3109,6.5215,89.89,-82.04,-87.1,61.7,-539.56,362.0,-326.0,-344.28,-2112.82,-14.25,-16.0,-39.375,-48.375,-11.25,-15.38,3.375,6.5,,,2.247,-0.362,0.0,5833.217,220.9748,87.42410278320312,112.98045349121094,55.7335090637207,141.7107734334984,19.57238095238095,114.44249,0.088294,0.078684,0.0065197802204822,2.3820942735638,2455.99,1288.86,807.98,415.02,20.56,45.31,1167.13,1151.38,493.69,462.91,0.0,2.46,28.32,657.69,899.24,600.5,281.88,301.63,0.0,16.99,298.74,0.6677861305102086,0.4287811148361096,0.5247822670287745
2019-02-28,1.1371,111.39,0.9982,1.3263,6.5614,87.85,-80.4,-85.43,61.14,-537.47,355.38,-327.3,-341.11,-2116.0,-13.375,-14.625,-36.625,-46.375,-10.25,-12.25,4.0,7.5,,,2.307,-0.36,0.0,6008.621,218.7624,96.80016326904295,127.857421875,57.51169967651367,127.4717074990673,15.234736842105262,114.41300555555556,0.032724,0.029729,-0.0035077402368372,2.4279936691251,2488.15,1307.22,808.2,433.0,21.19,44.82,1180.92,1156.51,484.88,454.51,0.0,2.50,27.87,671.63,918.41,620.24,290.55,312.73,0.0,16.96,298.18,0.6753410786032382,0.4192613985179549,0.5253782931093383
2019-03-31,1.1218,110.86,0.9952,1.3035,6.6549,86.44,-78.75,-85.22,59.09,-545.9,338.05,-310.8,-328.5,-2090.7,-11.375,-11.875,-33.0,-41.5,-9.0,-10.875,5.625,7.375,,,2.045,-0.363,0.0,6087.541,221.4048,82.32829284667969,90.7895965576172,66.64120483398438,94.09791773419668,14.485238095238095,114.78351904761904,0.012962,0.017924,0.020844072149982,2.3794667460969,2559.19,1293.96,805.9,419.55,23.28,45.23,1265.23,1180.56,491.88,461.76,0.0,2.61,27.51,688.68,949.96,599.06,282.11,299.23,0.0,17.72,350.9,0.6306160259379342,0.4166497255539744,0.5056131041462337
2019-04-30,1.1215,111.42,1.0193,1.3032,6.6576,90.58,-81.93,-91.7,61.95,-557.25,341.86,-316.49,-339.9,-2122.07,-15.25,-16.0,-34.25,-42.5,-10.25,-12.25,2.125,4.5,-33.75,-33.7,2.061,-0.364,0.0,6303.401,220.0047,79.25344848632812,95.45539855957033,57.51552963256836,91.15902184922588,12.94904761904762,114.90375454545456,0.037893,0.039314,-0.0021236182481988,2.4154034647704,2600.55,1299.69,793.29,428.52,33.98,43.9,1300.86,1197.85,482.06,453.35,0.0,2.73,25.98,715.79,971.66,589.63,278.68,293.03,0.0,17.93,382.02,0.6068274910977091,0.4024377008807447,0.4997750475860875
2019-05-31,1.1169,108.29,1.0006,1.2629,6.6862,85.15,-76.7,-85.65,56.74,-545.26,313.53,-279.25,-311.14,-1984.89,-17.25,-17.875,-36.625,-44.5,-14.0,-16.38,0.5,3.75,-37.5,-36.75,1.673,-0.368,0.0,5939.689,223.8505,106.4719009399414,134.97251892089844,64.66343688964844,189.7933361450865,16.721818181818183,115.95738181818182,-0.061679,-0.065778,0.025013303035595,2.3386745960367,2536.14,1247.49,785.67,387.27,24.84,49.71,1288.65,1165.29,468.82,432.54,0.0,2.93,33.35,696.47,939.81,569.73,293.16,260.22,0.0,16.36,370.07,0.6062182781626074,0.4023204524195694,0.4918853060162294
